id_unico,estado,cidade,local,endereço,bairro,tipo_de_material,horario_seg_sex,horario_sab_dom,tipo
161,SP,São Paulo,SHOPPING METRO TATUAPE,"Rua Domingos Agostin, 91 - Loja Âncora 2",Tatuapé,Roupas,Não disponível,Não disponível,Empresa privada
162,SP,Barueri,SHOPPING TAMBORE,"Avenida Piracema, 669 - Lojas Âncoras D1 e D2",Tamboré,Roupas,Não disponível,Não disponível,Empresa privada
163,SP,Taubaté,SHOPPING TAUBATÉ,"Avenida Charles Schnneider, 1700, LUC A1, Piso Térreo",Vila Costa,Roupas,Não disponível,Não disponível,Empresa privada
164,SP,Santa Bárbara D'Oeste,SHOPPING TIVOLI,"Avenida Santa Bárbara, 777 - loja âncora 1",Vila Mollon,Roupas,Não disponível,Não disponível,Empresa privada
165,SP,São Paulo,SHOPPING TIETÊ PLAZA,"Avenida Raimundo Pereira de Magalhães, 1465 – loja âncora 1000",Jardim Íris,Roupas,Não disponível,Não disponível,Empresa privada
166,SP,São José dos Campos,SHOPPING VALE SUL,"Avenida Andrômeda, 227, SUC 150",Jardim Satélite,Roupas,Não disponível,Não disponível,Empresa privada
167,SP,São Paulo,SHOPPING WEST PLAZA,"Pça. Tomas Morus, 408 - Bloco B - Térreo - lj.201",Água Branca,Roupas,Não disponível,Não disponível,Empresa privada
168,SP,Campinas,Enxuto Supemercados,"Avenida John Boyd Dunlop, 440",Jardim Aurélia,Vidro,7h-22h,7h-22h,Empresa privada
169,SP,Santo André,Errejota bar,"Alameda São Caetano, 366",Jardim,Vidro,7h-22h,7h-22h,Empresa privada
170,SP,Santo André,Muquiranas,"Rua das Figueiras, 130",Campestre,Vidro,7h-22h,7h-22h,Empresa privada
171,SP,São Paulo,Bar Aurora,"Rua Professor Atílio Innocenti, 277",Vila Nova Conceição,Vidro,7h-22h,7h-22h,Empresa privada
172,SP,São Paulo,Santa Julia,"Alameda Raja Gabaglia, 129",Vila Olímpia,Vidro,7h-22h,7h-22h,Empresa privada
173,SP,São Paulo,Kia Ora,"Rua Doutor Eduardo de Souza Aranha, 377",Vila Nova Conceição,Vidro,7h-22h,7h-22h,Empresa privada
174,SP,São Paulo,Pra Ti Faria,"Avenida Brigadeiro Faria Lima, 2627",Jardim Paulistano,Vidro,7h-22h,7h-22h,Empresa privada
175,SP,São Paulo,Pasquim Bar E Prosa,"Rua Domingos Fasolari, 22",Casa Verde,Vidro,7h-22h,7h-22h,Empresa privada
176,SP,São Paulo,Vero Piazza Bar,"Praça dos Omaguás, 62",Pinheiros,Vidro,7h-22h,7h-22h,Empresa privada
177,SP,São Paulo,Pasquim Bar E Prosa,"Rua Fradique Coutinho, 1097",Pinheiros,Vidro,7h-22h,7h-22h,Empresa privada
178,SP,São Paulo,A Mata,"Rua Cunha Gago, 832",Pinheiros,Vidro,7h-22h,7h-22h,Empresa privada
179,SP,São Paulo,Iscondido Bar,"Rua Lisboa, 449",Cerqueira César,Vidro,7h-22h,7h-22h,Empresa privada
180,SP,São Paulo,Pasquim Bar E Prosa,"Rua Ibipetuba, 204",Parque da Mooca,Vidro,7h-22h,7h-22h,Empresa privada
181,SP,São Paulo,Templo Bar,"Rua Guaimbé, 322",Mooca,Vidro,7h-22h,7h-22h,Empresa privada
182,SP,São Paulo,Martin Bar,"Rua Apucarana, 1490",Tatuapé,Vidro,7h-22h,7h-22h,Empresa privada
183,SP,São Paulo,Cave Pool,"Avenida Eliseu de Almeida, 984",Instituto de Previdência,Vidro,7h-22h,7h-22h,Empresa privada
184,SP,São Paulo,Tata Japa,"Rua João Cachoeira, 278",Vila Nova Conceição,Vidro,7h-22h,7h-22h,Empresa privada
185,SP,São Paulo,Blue's Bear,"Rua Heliodora, 390",Santana,Vidro,7h-22h,7h-22h,Empresa privada
186,SP,São Paulo,Banri,"Rua Galvão Bueno, 160",Liberdade,Vidro,7h-22h,7h-22h,Empresa privada
187,SP,São Paulo,Casa de Francisca,"Rua Quintino Bocaiúva, 22",Sé,Vidro,7h-22h,7h-22h,Empresa privada
188,SP,São Paulo,Casa Do porco,"Rua Araújo, 124",República,Vidro,7h-22h,7h-22h,Empresa privada
189,SP,São Paulo,Deus X Machine,"Avenida Rebouças, 3658",Pinheiros,Vidro,7h-22h,7h-22h,Empresa privada
190,SP,São Paulo,Rock Wheels,"Rua Bráz Cubas, 168",Aclimação,Vidro,7h-22h,7h-22h,Empresa privada
191,SP,São Paulo,Gula Bar,"Avenida Almirante Delamare, 592",Cidade Nova Heliópolis,Vidro,7h-22h,7h-22h,Empresa privada
192,SP,São Paulo,Stunt Burguer,"Rua José Jannarelli, 426",Vila Progredior,Vidro,7h-22h,7h-22h,Empresa privada
193,SP,São Paulo,The Blue Pub,"Alameda Ribeirão Preto, 384",Bela Vista,Vidro,7h-22h,7h-22h,Empresa privada
194,SP,São Paulo,Whyplash,"Rua Melo Alves, 74",Cerqueira César,Vidro,7h-22h,7h-22h,Empresa privada
195,SP,São Paulo,Sororoca Bar,"Rua Simão Álvares, 785",Pinheiros,Vidro,7h-22h,7h-22h,Empresa privada
196,SP,São Paulo,Pappa Gallo,"Alameda Jaú, 1372",Jardim Paulista,Vidro,7h-22h,7h-22h,Empresa privada
197,SP,São Paulo,Lúdico,"Rua Joaquim Távora, 1113",Vila Mariana,Vidro,7h-22h,7h-22h,Empresa privada
198,SP,São Paulo,O Burguer,"Avenida Moaci, 806",Planalto Paulista,Vidro,7h-22h,7h-22h,Empresa privada
199,SP,São Paulo,Stell Bar,"Alameda dos Jurupis, 1806",Indianópolis,Vidro,7h-22h,7h-22h,Empresa privada
200,SP,São Paulo,Castro Bar,"Rua Joaquim Távora, 1517",Vila Mariana,Vidro,7h-22h,7h-22h,Empresa privada
201,SP,Aruja,Cooperativa Cora,"SP/ARUJA - BAIRRO DO PORTÃO - COOPERATIVA CORA - ASSOCIAÇÃO DOS TRABALHADORES DE MAT. REC. DE ARUJÁ - AVENIDA LONDRES, 240",Bairro do Portão,Cápsulas de café,Não disponível,Não disponível,Empresa privada
202,SP,Barueri,Loja Pão de Açucar 1,"SP/BARUERI - CENTRO - LOJA PÃO DE AÇÚCAR - ALAMEDA MADEIRA, 152",Centro,Cápsulas de café,Não disponível,Não disponível,Empresa privada
203,SP,Barueri,Cooperativa Cooperyara,"SP/BARUERI - JARDIM CALIFÓRNIA - COOPERATIVA COOPERYARA - COOP. DE TRAB. DOS PROF. DE REC. DO MUN. DE BARUERI E REGIÃO - ESTRADA DOUTOR CICERO BORGES DE MORAES , 3517",Jardim Califórnia,Cápsulas de café,Não disponível,Não disponível,Empresa privada
204,SP,Barueri,Loja Pão de Açucar 2,"SP/BARUERI - TAMBORÉ - LOJA PÃO DE AÇÚCAR - AV. MARCOS PENTEADO DE ULHOA RODRIGUES, 3212,",Tamboré,Cápsulas de café,Não disponível,Não disponível,Empresa privada
205,SP,Biritiba Mirim,Cooperativa Cooperalto,"SP/BIRITIBA MIRIM - BAIRRO DO SOGO - COOPERATIVA COOPERALTO - COOP.DE REC. DE MAT. PRIMA DO ALTO TIETÊ - ESTRADA DO SOGO, 183",Bairro do Sogo,Cápsulas de café,Não disponível,Não disponível,Empresa privada
206,SP,Campinas,Loja Pão de Açucar 3,"SP/CAMPINAS - CAMBUÍ - LOJA PÃO DE AÇÚCAR - AV. GAL OSÓRIO, 1844",Cambuí,Cápsulas de café,Não disponível,Não disponível,Empresa privada
207,SP,Campinas,Loja Pão de Açucar 4,"SP/CAMPINAS - GUANABARA - LOJA PÃO DE AÇÚCAR - AV. BARÃO DE ITAPURA, 2233,",Guanabara,Cápsulas de café,Não disponível,Não disponível,Empresa privada
208,SP,Campinas,Boutique Nespresso Miami Store,"SP/CAMPINAS - TAQUARAL - BOUTIQUE NESPRESSO MIAMI STORE - RUA CASTRO ALVES, 508, TÉRREO, TAQUARAL, CAMPINAS/SP - CEP: 13076-040",Taquaral,Cápsulas de café,Não disponível,Não disponível,Empresa privada
209,SP,Campinas,Boutique Nespresso Iguatemi,"SP/CAMPINAS - VILA BRANDINA - BOUTIQUE NESPRESSO IGUATEMI CAMPINAS - AVENIDA IGUATEMI, 777 – PISO 1; LOJA 124, 125, 126, VILA BRANDINA, CAMPINAS/SP - CEP: 13092-902",Vila Brandina,Cápsulas de café,Não disponível,Não disponível,Empresa privada
210,SP,Cotia,Cooperativa Coopernova,"SP/COTIA - JARDIM RIO DAS PEDRAS - COOPERATIVA COOPERNOVA COTIA RECICLA - ESTRADA MANOEL LAGES DO CHÃO , 590",Jardim Rio das Pedras,Cápsulas de café,Não disponível,Não disponível,Empresa privada
211,SP,Diadema,Cooperativa Nova Conquista,"SP/DIADEMA - PIRAPORINHA - COOPERATIVA NOVA CONQUISTA - TRAVESSA ETCD, 80",Piraporinha,Cápsulas de café,Não disponível,Não disponível,Empresa privada
212,SP,Diadema,Cooperativa Cooperfenix,"SP/DIADEMA - TABOÃO - COOPERATIVA COOPERATIVA COOPERFENIX - AVENIDA PRESTES MAIA, 2080",Taboão,Cápsulas de café,Não disponível,Não disponível,Empresa privada
213,SP,Guarulhos,Cooperativa Coop Recicláveis,"SP/GUARULHOS - JARDIM SÃO GERALDO - COOPERATIVA COOP. RECICLÁVEL - COOPERATIVA DE TRABALHO DOS CATADORES DA ÁREA DE MATERIAL RECICLÁVEL DE GUARULHOS - RUA ESTRELA D´OESTE , 120",Jardim São Geraldo,Cápsulas de café,Não disponível,Não disponível,Empresa privada
214,SP,Guarulhos,Cooperativa Guarulhos Recicla,"SP/GUARULHOS - VILA ROSALIA - COOPERATIVA GUARULHOS RECICLA - RUA IPIRANGA, 517",Via Rosália,Cápsulas de café,Não disponível,Não disponível,Empresa privada
215,SP,Guarulhos,Cooperativa Recicla Mais Guarulhos,"SP/GUARULHOS - VILA SÃO RAFAEL - COOPERATIVA RECICLA MAIS GUARULHOS - RUA SANTA ANGELINA, 767",Vila São Rafael,Cápsulas de café,Não disponível,Não disponível,Empresa privada
216,SP,Itapevi,Cooperativa CMR,"SP/ITAPEVI - JARDIM PORTELA - COOPERATIVA CMR ITAPEVI - COOPERATIVA DE PROD. DOS CATADORES DE MATERIAIS RECICLÁVEIS DE ITAPEVI - ESTR. ARACARIGUAMA, 1086",Jardim Portela,Cápsulas de café,Não disponível,Não disponível,Empresa privada
217,SP,Jundia i,Boutique Nespress Jundiaí Shopping,"SP/JUNDIAÍ - ANHANGABAU - BOUTIQUE NESPRESSO JUNDIAÍ SHOPPING - AV. NOVE DE JULHO, 3333 – LUC NÚMERO 272; PISO JUNDIAÍ L2 (JUNDIAÍ SHOPPING), ANHANGABAU, JUNDIAÍ/SP - CEP: 13208-056",Anhangabu,Cápsulas de café,Não disponível,Não disponível,Empresa privada
218,SP,Mauá,Cooperativa Coopercata,"SP/MAUÁ - CAPUAVA - COOPERATIVA COOPERCATA - COOPERATIVA DE CATADORES DE PAPEL, PAPELÃO E MATERIAIS RECICLÁVEIS DO MUNICÍPIO DE MAUÁ - RUA PEDRO LUIZ COPINI , 113",Capuava,Cápsulas de café,Não disponível,Não disponível,Empresa privada
219,SP,Mogi das Cruzes,Cooperativa Rede Cata Sampa,"SP/MOGI DAS CRUZES - JUNDIAPEBA - COOPERATIVA REDE CATA SAMPA - REDE DE COOP. DE CATADORES DE MATERIAL RECICLÁVEL - UNIDADE DE TRIAGEM - RUA CECÍLIA DA ROCHA , 304",Jundiapeba,Cápsulas de café,Não disponível,Não disponível,Empresa privada
220,SP,Osasco,Cooperativa Cooperareis,"SP/OSASCO - INDUSTRIAL ANHANGÜERA - COOPERATIVA COOPERAREIS - RUA HENKEL, 80",Industrial Anhanguera,Cápsulas de café,Não disponível,Não disponível,Empresa privada
221,SP,Osasco,Cooperativa Coopermundi,"SP/OSASCO - JD GUAÇU - COOPERATIVA COOPERMUNDI - RUA ALFREDO BENICASA, 100",Jardim Guaçu,Cápsulas de café,Não disponível,Não disponível,Empresa privada
222,SP,Ribeirão Pires,Cooperativa Cooperpires,"SP/RIBEIRÃO PIRES - ALIANÇA - COOPERATIVA COOPERPIRES - R. PROF. RENATO ANDREGHETO, 55",Aliança,Cápsulas de café,Não disponível,Não disponível,Empresa privada
223,SP,Ribeirão Preto,Boutique Nespresso Ribeirão Preto,"SP/RIBEIRÃO PRETO - JARDIM CALIFÓRNIA - BOUTIQUE NESPRESSO RIBEIRÃO PRETO SHOPPING - AVENIDA CORONEL FERNANDO FERREIRA LEITE, 1540 - LOJA 255, PISO TERRA VERMELHA, JARDIM CALIFÓRNIA, RIBEIRÃO PRETO/SP - CEP: 14026-900",Jardim Califórnia,Cápsulas de café,Não disponível,Não disponível,Empresa privada
224,SP,Salesopólis,Cooperativa Cooperares,"SP/SALESOPOLIS - CENTRO - COOPERATIVA COOPERARES - RUA VINTE E OITO DE FEVEREIRO, 700",Centro,Cápsulas de café,Não disponível,Não disponível,Empresa privada
225,SP,Santana de Parnaíba,Loja Pão de Açucar 5,"SP/SANTANA DE PARNAIBA - ALPHAVILLE - LOJA PÃO DE AÇÚCAR - AV. MARTE 624,",Alphaville,Cápsulas de café,Não disponível,Não disponível,Empresa privada
226,SP,Santana de Parnaíba,Cooperativa Avemare,"SP/SANTANA DE PARNAÍBA - BAIRRO JARDIM SÃO LUIZ - COOPERATIVA AVEMARE - RUA ALEMANHA, 44",Bairro Jardim São Luiz,Cápsulas de café,Não disponível,Não disponível,Empresa privada
227,SP,Santos,Boutique Nespresso Praiamar Shopping,"SP/SANTOS - APARECIDA - BOUTIQUE NESPRESSO PRAIAMAR SHOPPING - RUA ALEXANDRE MARTINS, 80 QUIOSQUE AUC108 NIVEL I, APARECIDA, SANTOS/SP - CEP:11025-200",Aparecida,Cápsulas de café,Não disponível,Não disponível,Empresa privada
228,SP,São Bernardo do Campo,Cooperativa Reluz,"SP/SÃO BERNARDO DO CAMPO - ALVES DIAS - COOPERATIVA RELUZ - COOPERATIVA DE TRABALHODOS CATADORES EM COLETA E TRIAGEM DE MATERIAIS RECICLÁVEIS - ESTRADA DA COOPERATIVA, 711",Alves Dias,Cápsulas de café,Não disponível,Não disponível,Empresa privada
229,SP,São Caetano do Sul,Cooperativa Colheitar,"SP/SÃO CAETANO DO SUL - PROSPERIDADE - COOPERATIVA COLHEITAR - RUA SAFIRA, 35",Proesperidade,Cápsulas de café,Não disponível,Não disponível,Empresa privada
230,SP,São Caetano do Sul,Cooperativa COOPTRESC,"SP/SÃO CAETANO DO SUL - PROSPERIDADE - COOPERATIVA COOPTRESC - AVENIDA DO ESTADO, 4200",Proesperidade,Cápsulas de café,Não disponível,Não disponível,Empresa privada
231,SP,São Caetano do Sul,Loja Pão de Açucar 6,"SP/SÃO CAETANO DO SUL - SANTA PAULA - LOJA PÃO DE AÇÚCAR - RUA MARANHÃO, 975,",Santa Paula,Cápsulas de café,Não disponível,Não disponível,Empresa privada
232,SP,São José dos Campos,Boutique Nespresso Center Vale,"SP/SÃO JOSÉ DOS CAMPOS - JARDIM OSWALDO CRUZ - BOUTIQUE NESPRESSO CENTER VALE SÃO JOSÉ DOS CAMPOS - AV DEPUTADO BENEDITO MATARAZZO, 9403 - PISO DUTRA LUC QD08 E LUC DE40, JARDIM OSWALDO CRUZ, SÃO JOSÉ DOS CAMPOS/SP - CEP: 12216-580",Jardim Oswaldo Cruz,Cápsulas de café,Não disponível,Não disponível,Empresa privada
233,SP,São Paulo,Loja Pão de Açucar 7,"SP/SÃO PAULO - VILA LEOPOLDINA - LOJA PÃO DE AÇÚCAR - AVENIDA IMPERTARIZ LEOPOLDINA , 845 - VILA LEOPOLDINA",Vila Leolpodina,Cápsulas de café,Não disponível,Não disponível,Empresa privada
234,SP,São Paulo,Cooperativa Vivabem,"SP/SÃO PAULO - ÁGUA BRANCA - COOPERATIVA COOPERATIVA VIVABEM - AVENIDA PRESIDENTE CASTELO BRANCO, 7729",Água Branca,Cápsulas de café,Não disponível,Não disponível,Empresa privada
235,SP,São Paulo,Loja Pão de Açucar 8,"SP/SÃO PAULO - ALTO DA LAPA - LOJA PÃO DE AÇÚCAR - R. BAIRI, 435,",Alto da lapa,Cápsulas de café,Não disponível,Não disponível,Empresa privada
236,SP,São Paulo,Loja Pão de Açucar 9,"SP/SÃO PAULO - ALTO DE PINHEIROS - LOJA PÃO DE AÇÚCAR - PÇA. PANAMERICANA,190,",Alto de pinheiros,Cápsulas de café,Não disponível,Não disponível,Empresa privada
237,SP,São Paulo,Loja Pão de Açucar 10,"SP/SÃO PAULO - ALTO DE PINHEIROS - LOJA PÃO DE AÇÚCAR - PRAÇA PANAMERICANA, 190,",Alto de pinheiros,Cápsulas de café,Não disponível,Não disponível,Empresa privada
238,SP,São Paulo,Loja Pão de Açucar 11,"SP/SÃO PAULO - ALTO DE PINHEIROS - LOJA PÃO DE AÇÚCAR - PRAÇA PANAMERICANA, 217,",Alto de pinheiros,Cápsulas de café,Não disponível,Não disponível,Empresa privada
239,SP,São Paulo,Boutique Nespresso Pátio Paulista,"SP/SÃO PAULO - BELA VISTA - BOUTIQUE NESPRESSO PÁTIO PAULISTA - RUA TREZE DE MAIO, 1933; LOJAS 305,306 E 307 PISO PAULISTA, BELA VISTA, SÃO PAULO/SP - CEP: 01327-900",Bela Vista,Cápsulas de café,Não disponível,Não disponível,Empresa privada
240,SP,São Paulo,Loja Pão de Açucar 12,"SP/SÃO PAULO - BELA VISTA - LOJA PÃO DE AÇÚCAR - RUA PEDROSO, 215",Bela Vista,Cápsulas de café,Não disponível,Não disponível,Empresa privada
241,SP,São Paulo,Cooperativa Vitória do Belém,"SP/SÃO PAULO - BELENZINHO - COOPERATIVA COOPERATIVA VITÓRIA DO BELÉM - RUA ARISTON DE AZEVEDO , 10",Belenzinho,Cápsulas de café,Não disponível,Não disponível,Empresa privada
242,SP,São Paulo,Boutique Nespresso Morumbi,"SP/SÃO PAULO - BROOKLIN - BOUTIQUE NESPRESSO MORUMBI - AVENIDA ROQUE PETRONI JUNIOR, 1089 – PISO TÉRREO – LOJA 081-T, BROOKLIN, SÃO PAULO/SP - CEP: 04707-000",Brooklin,Cápsulas de café,Não disponível,Não disponível,Empresa privada
243,SP,São Paulo,Loja Pão de Açucar 13,"SP/SÃO PAULO - BROOKLIN - LOJA PÃO DE AÇÚCAR - AV. SANTO AMARO, 4530,",Brooklin,Cápsulas de café,Não disponível,Não disponível,Empresa privada
244,SP,São Paulo,Loja Pão de Açucar 14,"SP/SÃO PAULO - BROOKLIN - LOJA PÃO DE AÇÚCAR - AV.SANTO AMARO, 3271,",Brooklin,Cápsulas de café,Não disponível,Não disponível,Empresa privada
245,SP,São Paulo,Cooperativa Cooper Trabalhadres CSRR,"SP/SÃO PAULO - BUTANTÃ (JARDIM OLYMPIA/ VILA ALBANO) - COOPERATIVA COOPER TRABALHADORES CSRR BUTANTÃ - RUA NELLA MURARI ROSA, 40",Butantã,Cápsulas de café,Não disponível,Não disponível,Empresa privada
246,SP,São Paulo,Cooperativa Associação Nova Glicério,"SP/SÃO PAULO - CAMBUCI - COOPERATIVA ASSOCIAÇÃO NOVA GLICÉRIO - AVENIDA DO ESTADO, 4434",Cambuci,Cápsulas de café,Não disponível,Não disponível,Empresa privada
247,SP,São Paulo,Loja Pão de Açucar 15,"SP/SÃO PAULO - CASA VERDE - LOJA PÃO DE AÇÚCAR - R. BERNARDINO FANGANIELLO, 349,",Casa Verde,Cápsulas de café,Não disponível,Não disponível,Empresa privada
248,SP,São Paulo,São Paulo,"SP/SÃO PAULO - CERQUEIRA CESAR - BOUTIQUE NESPRESSO OSCAR FREIRE - RUA OSCAR FREIRE, 953, CERQUEIRA CESAR, SÃO PAULO/SP - CEP: 01426-003",Cerqueira Cesar,Cápsulas de café,Não disponível,Não disponível,Empresa privada
249,SP,São Paulo,Loja Pão de Açucar 16,"SP/SÃO PAULO - CID. MONÇÕES - LOJA PÃO DE AÇÚCAR - R. PE.ANTONIO JOSÉ DOS SANTOS, 872,",Cid. Monções,Cápsulas de café,Não disponível,Não disponível,Empresa privada
250,SP,São Paulo,Loja Pão de Açucar 17,"SP/SÃO PAULO - CIDADE JARDIM - LOJA PÃO DE AÇÚCAR - AV. MAGALHÃES DE CASTRO, Nº 6118",Cidade Jardim,Cápsulas de café,Não disponível,Não disponível,Empresa privada
251,SP,São Paulo,São Paulo,"SP/SÃO PAULO - CITY JARAGUA - COOPERATIVA COOPERCITY JARAGUÁ - COOPERATIVA DE TRABALHO E PRODUÇÃO DE COLETA E TRIAGEM DE MATERIAL RECICLÁVEL - CITY JARAGUA - RUA OSCAR PANDER , 100",City Jaraguá,Cápsulas de café,Não disponível,Não disponível,Empresa privada
252,SP,São Paulo,São Paulo,"SP/SÃO PAULO - CONJ. PROMORAR RIO CLARO - COOPERATIVA COOPERATIVA DE TRABALHADORES COM MATERIAIS REAPROVEITÁVEIS E RECICLÁVEIS CHICO MENDES - RUA CINIRA POLÔNIO, 369",Conjunto Promorar Rio Claro,Cápsulas de café,Não disponível,Não disponível,Empresa privada
253,SP,São Paulo,Loja Pão de Açucar 18,"SP/SÃO PAULO - COTIA - LOJA PÃO DE AÇÚCAR - RODOVIA RAPOSO TAVARES, KM 23 AREA B,",Cotia,Cápsulas de café,Não disponível,Não disponível,Empresa privada
254,SP,São Paulo,São Paulo,"SP/SÃO PAULO - GUAIANAZES - COOPERATIVA COOPERATIVA DE PRODUÇÃO, COLETA E TRIAGEM DE MATERIAIS RECICLÁVEIS DE VITÓRIA DA PENHA - RUA CHAPADA DIAMANTINA , 328",Guaianazes,Cápsulas de café,Não disponível,Não disponível,Empresa privada
255,SP,São Paulo,São Paulo,"SP/SÃO PAULO - HIGIENÓPOLOIS - BOUTIQUE NESPRESSO HIGIENÓPOLIS - AVENIDA HIGIENÓPOLIS, 618 – PISO PACAEMBU; LOJA 275, HIGIENÓPOLIS, SÃO PAULO/SP - CEP: 01238-000",Higienópolis,Cápsulas de café,Não disponível,Não disponível,Empresa privada
256,SP,São Paulo,Loja Pão de Açucar 20,"SP/SÃO PAULO - HIGIENÓPOLOIS - LOJA PÃO DE AÇÚCAR - R. MARANHÃO, 846 - HIGIENÓPOLOIS",Higienópolis,Cápsulas de café,Não disponível,Não disponível,Empresa privada
257,SP,São Paulo,Loja Pão de Açucar 21,"SP/SÃO PAULO - ITAIM BIBI - LOJA PÃO DE AÇÚCAR - R. JOAQUIM FLORIANO, 24,",Itaim bibi,Cápsulas de café,Não disponível,Não disponível,Empresa privada
258,SP,São Paulo,Loja Pão de Açucar 22,"SP/SÃO PAULO - ITAIM BIBI - LOJA PÃO DE AÇÚCAR - RUA CLODOMIRO AMAZONAS, 955,",Itaim bibi,Cápsulas de café,Não disponível,Não disponível,Empresa privada
259,SP,São Paulo,Loja Pão de Açucar 23,"SP/SÃO PAULO - JABAQUARA - LOJA PÃO DE AÇÚCAR - AV. ENGENHEIRO ARMANDO ARRUDA PEREIRA, 2022,",Jabaquara,Cápsulas de café,Não disponível,Não disponível,Empresa privada
260,SP,São Paulo,Loja Pão de Açucar 24,"SP/SÃO PAULO - JARDIM - LOJA PÃO DE AÇÚCAR - RUA DAS GOIABEIRAS, 359",Jardim,Cápsulas de café,Não disponível,Não disponível,Empresa privada
261,SP,São Paulo,São Paulo,"SP/SÃO PAULO - JARDIM ALTO ALEGRE - COOPERATIVA ASSOCIAÇÃO 28 (VINTE E OITO) - COMUNIDADE ESPERANÇA - RUA BOA ESPERANÇA , 78 - ALTURA DA AVENIDA SAPOPEMBA, 19477",Jardim alto alegre,Cápsulas de café,Não disponível,Não disponível,Empresa privada
